sku,sku_description,promo_type,regular_retail,discount_percent,promo_retail,margin_lift,sales_lift,volume_lift,sales_revenue,margin_dollars,margin_rate
SKU105169,Product Description 5169,cm promo,70.93,26.99,51.79,8.78,244.03,29.3,10979.48,1144.27,10.42
SKU105170,Product Description 5170,temporary price reduction,21.84,36.31,13.91,8.12,109.15,57.85,3658.33,819.35,22.4
SKU105171,Product Description 5171,cm promo,67.49,34.39,44.28,3.13,213.51,192.87,13726.8,2672.26,19.47
SKU105172,Product Description 5172,temporary price reduction,19.88,13.84,17.13,6.49,23.12,84.34,4882.05,797.61,16.34
SKU105173,Product Description 5173,weekly a flyer,62.12,9.69,56.1,0.57,203.47,186.91,22776.6,8454.95,37.12
SKU105174,Product Description 5174,weekly a flyer,42.37,11.76,37.39,4.26,47.48,22.61,7253.66,1302.79,17.96
SKU105175,Product Description 5175,cm promo,66.07,38.98,40.31,2.76,171.45,153.68,4756.58,1122.27,23.59
SKU105176,Product Description 5176,temporary price reduction,99.52,24.23,75.4,9.4,167.14,20.48,22620.0,8368.89,37.0
SKU105177,Product Description 5177,temporary price reduction,93.91,11.39,83.22,4.35,227.9,41.1,8571.66,1706.07,19.9
SKU105178,Product Description 5178,vendor flyer,2.42,34.43,1.59,6.71,83.57,123.99,356.16,117.41,32.97
SKU105179,Product Description 5179,weekly b flyer,88.77,18.83,72.05,7.45,31.7,88.03,19597.6,4676.59,23.86
SKU105180,Product Description 5180,cm promo,8.52,36.47,5.41,7.85,216.82,134.0,1222.66,386.01,31.57
SKU105181,Product Description 5181,weekly b flyer,95.4,14.12,81.93,7.49,86.24,194.73,31051.47,11446.79,36.86
SKU105182,Product Description 5182,weekly b flyer,29.62,18.76,24.06,3.25,61.97,12.44,2670.66,867.27,32.47
SKU105183,Product Description 5183,cm promo,39.44,22.67,30.5,7.02,124.12,39.94,13908.0,3732.32,26.84
SKU105184,Product Description 5184,temporary price reduction,10.98,36.24,7.0,5.72,40.8,128.76,2786.0,701.41,25.18
SKU105185,Product Description 5185,cm promo,13.0,35.41,8.4,6.18,77.76,179.51,546.0,194.08,35.55
SKU105186,Product Description 5186,weekly b flyer,73.22,25.1,54.84,0.51,99.39,159.93,14148.72,4297.06,30.37
SKU105187,Product Description 5187,temporary price reduction,94.54,12.76,82.47,2.95,72.93,94.19,15174.48,2157.55,14.22
SKU105188,Product Description 5188,weekly a flyer,61.85,19.12,50.03,9.34,115.31,149.6,4602.76,584.02,12.69
SKU105189,Product Description 5189,cm promo,72.15,39.15,43.91,3.26,99.24,43.2,9704.11,2323.6,23.94
SKU105190,Product Description 5190,cm promo,76.67,26.27,56.53,4.66,194.77,4.72,24986.26,6318.81,25.29
SKU105191,Product Description 5191,temporary price reduction,27.76,32.34,18.78,2.27,230.01,114.86,7061.28,1592.86,22.56
SKU105192,Product Description 5192,weekly a flyer,6.43,20.75,5.1,1.82,29.73,163.02,657.9,220.81,33.56
SKU105193,Product Description 5193,weekly a flyer,2.18,23.62,1.67,2.48,206.71,87.82,395.79,40.34,10.19
SKU105194,Product Description 5194,temporary price reduction,36.36,20.01,29.08,5.76,233.28,114.71,12882.44,2272.7,17.64
SKU105195,Product Description 5195,vendor flyer,25.66,29.6,18.06,9.23,173.22,85.59,3178.56,1043.76,32.84
SKU105196,Product Description 5196,cm promo,8.11,34.8,5.29,3.6,249.12,103.78,2269.41,722.48,31.84
SKU105197,Product Description 5197,cm promo,19.59,22.76,15.13,3.57,87.09,177.1,6626.94,1361.68,20.55
SKU105198,Product Description 5198,weekly b flyer,14.2,21.83,11.1,5.86,208.43,96.67,3951.6,1197.91,30.31
SKU105199,Product Description 5199,temporary price reduction,91.66,16.91,76.16,3.89,170.06,3.48,4264.96,1251.36,29.34
SKU105200,Product Description 5200,weekly b flyer,15.75,11.2,13.99,9.15,84.24,160.37,993.29,164.61,16.57
SKU105201,Product Description 5201,weekly b flyer,54.69,37.87,33.98,4.09,177.65,124.31,2480.54,793.58,31.99
SKU105202,Product Description 5202,weekly a flyer,60.12,16.06,50.46,5.16,129.86,146.62,21748.26,4097.97,18.84
SKU105203,Product Description 5203,cm promo,55.26,33.02,37.01,5.57,51.3,180.42,15137.09,1809.41,11.95
SKU105204,Product Description 5204,weekly b flyer,11.71,30.04,8.19,7.93,47.6,58.67,2841.93,1030.94,36.28
SKU105205,Product Description 5205,weekly a flyer,33.24,32.68,22.38,5.86,179.78,101.61,6714.0,2394.98,35.67
SKU105206,Product Description 5206,temporary price reduction,7.02,37.79,4.37,2.77,179.42,121.29,869.63,101.87,11.71
SKU105207,Product Description 5207,weekly b flyer,40.78,26.82,29.84,1.68,135.04,70.39,6326.08,2144.19,33.89
SKU105208,Product Description 5208,cm promo,20.48,36.43,13.02,9.41,127.85,169.52,2148.3,845.85,39.37
SKU105209,Product Description 5209,weekly b flyer,57.04,10.87,50.84,8.11,49.11,140.12,11794.88,1644.77,13.94
SKU105210,Product Description 5210,temporary price reduction,69.9,26.93,51.07,0.72,110.18,147.21,15065.65,4750.34,31.53
SKU105211,Product Description 5211,weekly b flyer,54.15,32.03,36.81,8.3,218.49,161.99,6625.8,2057.27,31.05
SKU105212,Product Description 5212,cm promo,44.56,14.51,38.1,6.11,214.41,53.1,15849.6,5260.86,33.19
SKU105213,Product Description 5213,weekly a flyer,39.96,30.93,27.6,5.43,166.93,149.64,11343.6,1414.55,12.47
SKU105214,Product Description 5214,cm promo,84.49,32.25,57.24,0.62,249.35,155.21,18545.76,3109.65,16.77
SKU105215,Product Description 5215,weekly a flyer,23.5,34.09,15.49,7.92,223.83,168.79,7357.75,1625.79,22.1
SKU105216,Product Description 5216,vendor flyer,73.95,15.95,62.15,2.38,40.58,98.73,29769.85,7859.91,26.4
SKU105217,Product Description 5217,cm promo,76.23,28.86,54.23,7.42,102.79,101.83,20444.71,7297.55,35.69
SKU105218,Product Description 5218,cm promo,43.08,15.65,36.34,0.65,37.32,21.44,6323.16,772.72,12.22
SKU105219,Product Description 5219,temporary price reduction,31.14,30.87,21.53,8.07,119.19,170.72,5683.92,995.26,17.51
SKU105220,Product Description 5220,weekly b flyer,48.11,21.2,37.91,0.72,195.21,107.63,17173.23,5432.49,31.63
SKU105221,Product Description 5221,weekly a flyer,11.13,25.91,8.25,2.74,43.17,119.7,2788.5,322.77,11.58
SKU105222,Product Description 5222,weekly a flyer,6.5,19.55,5.23,3.05,220.7,26.05,2295.97,274.24,11.94
SKU105223,Product Description 5223,temporary price reduction,12.94,10.67,11.56,2.0,144.42,121.16,3699.2,747.77,20.21
SKU105224,Product Description 5224,temporary price reduction,20.34,11.23,18.06,5.07,188.49,10.31,2131.08,222.7,10.45
SKU105225,Product Description 5225,weekly b flyer,51.41,7.71,47.44,3.2,16.06,184.8,18738.8,6442.88,34.38
SKU105226,Product Description 5226,weekly b flyer,85.22,26.63,62.52,9.94,27.99,172.98,19068.6,3443.46,18.06
SKU105227,Product Description 5227,cm promo,25.09,34.7,16.38,6.01,157.11,40.47,5503.68,1950.21,35.43
SKU105228,Product Description 5228,vendor flyer,93.65,5.73,88.28,5.88,210.36,119.57,27455.08,5284.9,19.25
SKU105229,Product Description 5229,weekly b flyer,95.58,7.32,88.59,2.6,219.1,121.33,38448.06,4769.27,12.4
SKU105230,Product Description 5230,temporary price reduction,95.97,21.01,75.81,4.38,173.65,161.08,14858.76,3553.78,23.92
SKU105231,Product Description 5231,weekly b flyer,84.08,30.82,58.17,1.68,54.23,151.87,3722.88,636.91,17.11
SKU105232,Product Description 5232,weekly a flyer,37.65,10.52,33.69,7.74,52.78,198.66,11420.91,4077.99,35.71
SKU105233,Product Description 5233,vendor flyer,9.12,14.51,7.8,3.65,220.93,71.47,3876.6,814.25,21.0
SKU105234,Product Description 5234,cm promo,57.74,13.12,50.16,7.64,32.74,26.68,19462.08,7415.88,38.1
SKU105235,Product Description 5235,weekly a flyer,56.75,18.97,45.99,4.03,173.09,115.55,10393.74,4042.44,38.89
SKU105236,Product Description 5236,weekly a flyer,85.3,12.87,74.32,9.89,135.71,153.27,9735.92,2042.41,20.98
SKU105237,Product Description 5237,vendor flyer,99.61,17.34,82.34,2.13,108.25,58.59,18361.82,4189.39,22.82
SKU105238,Product Description 5238,cm promo,51.8,30.5,36.0,0.51,112.88,48.77,3600.0,1084.41,30.12
SKU105239,Product Description 5239,temporary price reduction,35.83,26.39,26.38,6.15,236.58,160.89,8336.08,2051.69,24.61
SKU105240,Product Description 5240,cm promo,20.22,7.84,18.63,9.55,216.05,151.24,987.39,192.24,19.47
SKU105241,Product Description 5241,weekly b flyer,2.47,27.32,1.8,6.65,216.92,42.27,696.6,143.9,20.66
SKU105242,Product Description 5242,weekly a flyer,51.89,21.7,40.63,1.31,104.62,174.12,14057.98,5312.65,37.79
SKU105243,Product Description 5243,weekly b flyer,56.44,37.71,35.16,5.63,31.21,28.68,17474.52,3434.87,19.66
SKU105244,Product Description 5244,temporary price reduction,82.84,15.13,70.31,9.14,249.47,23.63,21514.86,4349.02,20.21
SKU105245,Product Description 5245,weekly b flyer,51.45,30.42,35.8,0.56,40.61,71.52,2076.4,413.44,19.91
SKU105246,Product Description 5246,cm promo,91.81,30.58,63.73,2.09,131.32,177.53,30080.56,4385.57,14.58
SKU105247,Product Description 5247,weekly b flyer,63.55,12.75,55.45,8.24,69.83,139.7,20516.5,4657.02,22.7
SKU105248,Product Description 5248,temporary price reduction,84.35,36.61,53.47,8.99,130.13,80.15,22510.87,2670.46,11.86
SKU105249,Product Description 5249,temporary price reduction,16.53,22.19,12.86,7.22,79.71,33.14,4140.92,438.93,10.6
SKU105250,Product Description 5250,temporary price reduction,85.82,28.76,61.14,9.92,224.74,143.27,22744.08,3967.63,17.44
SKU105251,Product Description 5251,cm promo,68.16,10.1,61.27,1.36,242.24,120.63,24017.84,7022.71,29.24
SKU105252,Product Description 5252,temporary price reduction,18.68,14.02,16.06,5.68,105.47,197.56,4914.36,1754.77,35.71
SKU105253,Product Description 5253,weekly a flyer,20.6,25.51,15.34,7.01,22.2,153.58,7010.38,1079.3,15.4
SKU105254,Product Description 5254,temporary price reduction,92.8,16.17,77.8,7.18,167.52,22.22,33220.6,11826.88,35.6
SKU105255,Product Description 5255,weekly b flyer,5.16,22.49,4.0,8.04,97.27,146.19,788.0,280.65,35.62
SKU105256,Product Description 5256,weekly b flyer,47.33,18.09,38.77,9.22,246.56,52.97,9343.57,1161.29,12.43
SKU105257,Product Description 5257,weekly b flyer,32.72,27.42,23.75,3.94,26.9,192.46,10758.75,2496.44,23.2
SKU105258,Product Description 5258,cm promo,67.18,22.05,52.37,0.91,34.19,5.82,9060.01,2826.72,31.2
SKU105259,Product Description 5259,weekly b flyer,84.28,5.16,79.93,3.94,176.36,49.19,20222.29,2246.79,11.11
SKU105260,Product Description 5260,cm promo,37.32,27.74,26.97,6.88,190.87,100.8,10410.42,1955.09,18.78
SKU105261,Product Description 5261,cm promo,43.84,19.77,35.17,2.53,120.42,17.66,4712.78,1128.93,23.95
SKU105262,Product Description 5262,temporary price reduction,98.23,16.96,81.57,8.19,72.93,70.12,38582.61,11619.38,30.12
SKU105263,Product Description 5263,weekly a flyer,78.82,8.3,72.28,2.59,80.9,100.45,14961.96,2947.73,19.7
SKU105264,Product Description 5264,temporary price reduction,89.93,12.71,78.5,0.6,87.8,90.49,35796.0,6469.46,18.07
SKU105265,Product Description 5265,temporary price reduction,45.0,12.83,39.23,5.33,60.19,93.2,2824.56,526.4,18.64
SKU105266,Product Description 5266,cm promo,24.94,37.74,15.53,7.4,213.41,176.05,2624.57,896.02,34.14
SKU105267,Product Description 5267,cm promo,42.36,20.14,33.83,3.82,20.94,102.05,3552.15,677.85,19.08
SKU105268,Product Description 5268,weekly b flyer,72.18,6.47,67.51,7.61,104.78,188.33,23763.52,5360.24,22.56
SKU105269,Product Description 5269,weekly b flyer,12.72,9.86,11.47,4.66,188.16,31.25,5161.5,748.3,14.5
SKU105270,Product Description 5270,temporary price reduction,28.51,7.77,26.3,2.13,5.94,57.49,1341.3,285.12,21.26
SKU105271,Product Description 5271,vendor flyer,6.57,25.61,4.89,1.36,220.12,131.99,2009.79,715.72,35.61
SKU105272,Product Description 5272,vendor flyer,44.37,11.53,39.25,7.25,178.04,58.06,10401.25,3166.56,30.44
SKU105273,Product Description 5273,weekly b flyer,83.09,22.45,64.44,4.16,22.98,70.76,5284.08,934.51,17.69
SKU105274,Product Description 5274,vendor flyer,4.42,17.95,3.63,9.17,224.27,180.4,1081.74,192.56,17.8
SKU105275,Product Description 5275,weekly b flyer,68.18,33.14,45.59,5.63,124.39,108.63,13038.74,4344.32,33.32
SKU105276,Product Description 5276,cm promo,93.38,16.22,78.24,3.81,164.8,68.26,12283.68,3606.76,29.36
SKU105277,Product Description 5277,temporary price reduction,25.22,21.04,19.91,3.82,221.1,155.79,6371.2,2519.2,39.54
SKU105278,Product Description 5278,weekly a flyer,69.98,30.24,48.81,1.75,220.88,15.99,16448.97,4942.73,30.05
SKU105279,Product Description 5279,temporary price reduction,97.56,20.17,77.88,6.14,105.14,113.61,32008.68,12550.55,39.21
SKU105280,Product Description 5280,weekly b flyer,96.3,32.76,64.75,6.03,63.23,21.73,13662.25,1887.29,13.81
SKU105281,Product Description 5281,weekly b flyer,25.02,28.16,17.97,8.1,68.07,37.02,8859.21,1771.89,20.0
SKU105282,Product Description 5282,temporary price reduction,11.83,19.37,9.54,2.41,192.66,14.36,3205.44,350.21,10.93
SKU105283,Product Description 5283,weekly b flyer,16.53,22.64,12.79,3.26,232.71,180.53,4092.8,541.98,13.24
SKU105284,Product Description 5284,vendor flyer,70.8,38.85,43.29,1.42,22.7,11.54,8528.13,1867.3,21.9
SKU105285,Product Description 5285,vendor flyer,73.12,28.16,52.53,3.31,8.68,104.25,8142.15,2028.38,24.91
SKU105286,Product Description 5286,weekly b flyer,68.08,36.67,43.11,4.57,206.62,46.55,3448.8,465.18,13.49
SKU105287,Product Description 5287,weekly b flyer,34.94,11.26,31.01,9.66,99.72,77.95,9520.07,2955.75,31.05
SKU105288,Product Description 5288,vendor flyer,18.64,21.91,14.56,6.7,72.73,99.74,4630.08,1541.56,33.29
SKU105289,Product Description 5289,weekly b flyer,58.91,36.8,37.23,7.94,51.15,91.11,14929.23,4135.3,27.7
SKU105290,Product Description 5290,weekly b flyer,49.4,16.29,41.35,3.59,89.89,150.12,17284.3,6637.87,38.4
SKU105291,Product Description 5291,temporary price reduction,73.43,38.87,44.89,1.87,243.01,182.55,20155.61,6236.32,30.94
SKU105292,Product Description 5292,weekly a flyer,45.25,8.4,41.45,2.94,244.38,61.45,13264.0,4972.62,37.49
SKU105293,Product Description 5293,vendor flyer,35.19,36.59,22.31,2.94,86.22,6.86,1650.94,634.29,38.42
SKU105294,Product Description 5294,temporary price reduction,30.76,20.58,24.43,6.04,241.1,179.0,9307.83,2183.6,23.46
SKU105295,Product Description 5295,weekly a flyer,22.72,7.58,21.0,3.74,78.47,195.8,1617.0,303.27,18.76
SKU105296,Product Description 5296,weekly b flyer,28.04,35.78,18.01,8.65,214.35,87.8,2773.54,662.87,23.9
SKU105297,Product Description 5297,weekly b flyer,11.29,13.82,9.73,9.89,56.94,92.25,3084.41,1168.46,37.88
SKU105298,Product Description 5298,temporary price reduction,35.99,5.78,33.91,3.76,207.49,30.54,14445.66,4066.59,28.15
SKU105299,Product Description 5299,weekly b flyer,5.58,9.75,5.04,7.2,91.66,96.15,1320.48,484.24,36.67
SKU105300,Product Description 5300,cm promo,20.27,28.07,14.58,6.75,52.95,62.06,7100.46,1455.46,20.5
SKU105301,Product Description 5301,temporary price reduction,75.18,39.22,45.69,2.35,234.02,198.89,10737.15,1632.88,15.21
SKU105302,Product Description 5302,weekly a flyer,33.9,8.9,30.88,9.22,57.48,38.6,12907.84,4711.21,36.5
SKU105303,Product Description 5303,temporary price reduction,67.49,21.17,53.2,2.39,248.0,76.96,10267.6,3901.11,37.99
SKU105304,Product Description 5304,vendor flyer,72.25,11.32,64.07,7.5,31.6,124.07,15312.73,4260.22,27.82
SKU105305,Product Description 5305,temporary price reduction,58.96,31.08,40.64,3.8,7.46,70.33,4998.72,1544.39,30.9
SKU105306,Product Description 5306,weekly b flyer,95.95,9.13,87.19,3.99,218.34,95.94,38625.17,12429.31,32.18
SKU105307,Product Description 5307,weekly b flyer,4.1,13.39,3.55,4.83,148.72,194.75,1771.45,596.24,33.66
SKU105308,Product Description 5308,cm promo,74.39,11.87,65.56,8.71,108.3,102.6,9178.4,2798.7,30.49
SKU105309,Product Description 5309,cm promo,95.96,24.34,72.61,1.83,25.08,182.24,7333.61,809.54,11.04
SKU105310,Product Description 5310,cm promo,86.5,35.56,55.74,1.02,145.85,10.53,18672.9,2664.6,14.27
SKU105311,Product Description 5311,weekly a flyer,18.45,22.89,14.23,4.32,101.46,25.72,2077.58,456.22,21.96
SKU105312,Product Description 5312,cm promo,34.03,7.04,31.63,1.03,123.49,189.01,2055.95,328.66,15.99
SKU105313,Product Description 5313,weekly a flyer,18.9,24.72,14.23,7.03,159.45,27.49,2661.01,1052.64,39.56
SKU105314,Product Description 5314,cm promo,60.93,32.91,40.88,7.72,161.78,147.84,7848.96,2877.14,36.66
SKU105315,Product Description 5315,weekly a flyer,71.79,9.63,64.88,8.62,240.35,90.31,21475.28,6705.9,31.23
SKU105316,Product Description 5316,temporary price reduction,33.07,7.54,30.57,7.57,165.49,82.54,7275.66,1504.83,20.68
SKU105317,Product Description 5317,temporary price reduction,54.87,11.57,48.52,9.21,88.15,132.53,3105.28,419.14,13.5
SKU105318,Product Description 5318,weekly b flyer,69.71,31.11,48.02,7.61,85.76,146.06,8787.66,2905.71,33.07
SKU105319,Product Description 5319,weekly a flyer,43.29,25.71,32.16,9.39,121.9,186.53,5081.28,1820.31,35.82
SKU105320,Product Description 5320,vendor flyer,85.69,23.92,65.19,2.33,68.54,52.86,11603.82,1689.8,14.56
SKU105321,Product Description 5321,weekly b flyer,77.61,13.73,66.95,5.25,97.23,140.22,10912.85,3025.69,27.73
SKU105322,Product Description 5322,temporary price reduction,8.34,16.63,6.95,9.94,211.32,69.77,945.2,179.73,19.02
SKU105323,Product Description 5323,weekly a flyer,62.87,38.81,38.47,6.97,215.64,144.09,10579.25,2492.38,23.56
SKU105324,Product Description 5324,cm promo,25.06,13.42,21.7,8.85,158.81,30.14,4600.4,1597.38,34.72
SKU105325,Product Description 5325,vendor flyer,56.64,36.56,35.93,0.79,147.8,92.59,6215.89,1179.95,18.98
SKU105326,Product Description 5326,temporary price reduction,95.78,25.32,71.53,8.78,109.64,38.36,11158.68,3054.87,27.38
SKU105327,Product Description 5327,weekly b flyer,88.15,9.32,79.94,7.13,160.8,68.62,31496.36,9879.63,31.37
SKU105328,Product Description 5328,weekly a flyer,41.64,21.36,32.75,2.12,202.48,143.69,5829.5,753.12,12.92
SKU105329,Product Description 5329,vendor flyer,30.57,38.2,18.89,0.74,185.77,48.2,7442.66,2963.7,39.82
SKU105330,Product Description 5330,weekly a flyer,24.97,19.65,20.06,2.97,13.69,137.61,6880.58,1916.51,27.85
SKU105331,Product Description 5331,cm promo,54.19,35.22,35.11,9.2,184.13,100.2,10111.68,3133.07,30.98
SKU105332,Product Description 5332,weekly b flyer,13.2,13.98,11.36,6.85,181.39,20.22,1022.4,392.25,38.37
SKU105333,Product Description 5333,weekly a flyer,55.83,24.98,41.88,9.23,29.25,78.57,7915.32,2975.16,37.59
SKU105334,Product Description 5334,temporary price reduction,2.13,34.53,1.39,4.74,41.81,174.1,690.83,240.63,34.83
SKU105335,Product Description 5335,weekly b flyer,33.74,37.22,21.18,9.4,198.04,197.88,3960.66,984.22,24.85
SKU105336,Product Description 5336,temporary price reduction,23.55,22.0,18.37,4.9,141.95,75.05,3747.48,1181.23,31.52
SKU105337,Product Description 5337,weekly a flyer,97.18,27.39,70.56,2.44,206.3,12.87,33304.32,4950.43,14.86
SKU105338,Product Description 5338,weekly b flyer,73.27,5.1,69.53,1.94,50.26,27.78,19676.99,6454.19,32.8
SKU105339,Product Description 5339,temporary price reduction,36.27,13.86,31.24,9.94,12.5,158.05,11715.0,2154.78,18.39
SKU105340,Product Description 5340,cm promo,11.1,14.75,9.46,3.67,44.68,131.85,889.24,299.57,33.69
SKU105341,Product Description 5341,cm promo,52.65,8.27,48.29,2.02,115.88,58.43,15259.64,5909.05,38.72
SKU105342,Product Description 5342,weekly a flyer,22.92,14.79,19.53,0.58,133.21,79.48,5917.59,1897.26,32.06
SKU105343,Product Description 5343,weekly b flyer,54.57,16.24,45.71,3.21,215.14,162.61,15038.59,2236.68,14.87
SKU105344,Product Description 5344,vendor flyer,83.87,38.91,51.24,8.95,180.47,83.8,18548.88,6961.85,37.53
SKU105345,Product Description 5345,weekly b flyer,62.35,28.4,44.64,5.57,247.65,151.64,3972.96,1178.58,29.67
SKU105346,Product Description 5346,cm promo,64.11,19.91,51.35,6.51,24.29,60.45,20231.9,8044.1,39.76
SKU105347,Product Description 5347,temporary price reduction,55.02,39.58,33.24,9.26,36.9,145.51,11368.08,2397.83,21.09
SKU105348,Product Description 5348,vendor flyer,92.87,10.36,83.25,5.37,25.67,94.35,25641.0,3004.41,11.72
SKU105349,Product Description 5349,weekly a flyer,93.33,21.66,73.11,8.46,136.92,109.98,8553.87,2435.2,28.47
SKU105350,Product Description 5350,vendor flyer,52.25,27.65,37.8,3.58,70.38,120.55,16102.8,3654.12,22.69
SKU105351,Product Description 5351,weekly a flyer,31.96,6.95,29.74,9.78,172.49,91.21,8386.68,2216.72,26.43
SKU105352,Product Description 5352,vendor flyer,47.04,30.09,32.88,1.25,37.51,94.29,14269.92,1541.16,10.8
SKU105353,Product Description 5353,weekly a flyer,20.28,8.5,18.56,7.39,30.28,54.61,2654.08,475.61,17.92
SKU105354,Product Description 5354,weekly a flyer,64.36,9.91,57.98,6.78,117.74,197.18,14842.88,5740.23,38.67
SKU105355,Product Description 5355,vendor flyer,51.01,10.59,45.61,2.32,97.1,181.35,15963.5,5864.71,36.74
SKU105356,Product Description 5356,vendor flyer,12.12,37.51,7.57,4.19,208.15,106.42,2543.52,658.4,25.89
SKU105357,Product Description 5357,weekly a flyer,21.37,28.91,15.19,3.47,210.2,8.86,5194.98,1093.42,21.05
SKU105358,Product Description 5358,cm promo,49.0,27.94,35.31,1.4,33.77,35.35,5755.53,1800.8,31.29
SKU105359,Product Description 5359,vendor flyer,88.98,24.44,67.23,6.06,204.02,171.08,6185.16,1222.23,19.76
SKU105360,Product Description 5360,weekly b flyer,57.51,15.25,48.74,9.94,143.22,186.3,6531.16,1482.85,22.7
SKU105361,Product Description 5361,temporary price reduction,68.79,26.73,50.4,5.82,128.37,33.94,7459.2,2010.05,26.95
SKU105362,Product Description 5362,weekly a flyer,35.22,19.36,28.4,5.68,28.22,147.43,8775.6,1977.24,22.53
SKU105363,Product Description 5363,weekly a flyer,58.0,10.09,52.15,0.88,186.21,125.36,12933.2,1617.44,12.51
SKU105364,Product Description 5364,temporary price reduction,45.84,29.14,32.48,1.82,19.61,62.07,5554.08,1816.4,32.7
SKU105365,Product Description 5365,cm promo,66.59,9.54,60.24,5.38,73.03,88.35,4698.72,764.18,16.26
SKU105366,Product Description 5366,temporary price reduction,6.96,11.67,6.15,9.86,28.38,136.1,2490.75,987.37,39.64
SKU105367,Product Description 5367,vendor flyer,50.34,33.62,33.42,8.83,135.04,22.06,4946.16,1852.64,37.46
SKU105368,Product Description 5368,temporary price reduction,31.01,28.1,22.29,3.73,163.08,39.43,3232.05,371.99,11.51
SKU105369,Product Description 5369,weekly a flyer,33.97,27.08,24.77,5.66,223.26,8.6,10180.47,1941.23,19.07
SKU105370,Product Description 5370,temporary price reduction,96.17,19.64,77.29,5.75,184.8,180.64,22645.97,4755.76,21.0
SKU105371,Product Description 5371,weekly b flyer,19.9,18.87,16.14,7.01,240.47,115.63,3034.32,909.64,29.98
SKU105372,Product Description 5372,vendor flyer,32.5,29.16,23.02,7.03,191.43,105.64,7780.76,2682.02,34.47
SKU105373,Product Description 5373,temporary price reduction,51.97,30.9,35.91,8.0,78.03,141.84,17452.26,4991.79,28.6
SKU105374,Product Description 5374,weekly a flyer,86.58,22.86,66.79,0.74,139.16,197.69,18834.78,4152.75,22.05
SKU105375,Product Description 5375,vendor flyer,42.83,38.92,26.16,9.46,117.2,36.1,4447.2,932.51,20.97
SKU105376,Product Description 5376,weekly a flyer,74.9,38.45,46.1,1.17,143.66,28.35,3042.6,1062.28,34.91
SKU105377,Product Description 5377,cm promo,85.92,19.44,69.22,5.02,145.16,60.37,13082.58,3484.54,26.63
SKU105378,Product Description 5378,weekly b flyer,32.38,33.72,21.46,9.24,177.01,180.98,1073.0,246.76,23.0
SKU105379,Product Description 5379,cm promo,40.49,24.01,30.77,5.13,25.35,83.47,7169.41,803.06,11.2
SKU105380,Product Description 5380,weekly b flyer,36.94,22.91,28.48,1.1,187.95,159.11,2050.56,482.24,23.52
SKU105381,Product Description 5381,temporary price reduction,83.62,6.92,77.83,2.68,40.22,42.18,4358.48,984.23,22.58
SKU105382,Product Description 5382,vendor flyer,6.35,25.09,4.76,6.0,11.42,99.73,1823.08,310.73,17.04
SKU105383,Product Description 5383,temporary price reduction,32.23,36.52,20.46,1.33,132.13,27.24,9698.04,2660.43,27.43
SKU105384,Product Description 5384,weekly b flyer,68.58,32.3,46.43,4.52,147.46,83.75,4735.86,1348.96,28.48
SKU105385,Product Description 5385,weekly b flyer,57.41,32.52,38.74,3.63,13.54,53.93,10885.94,2424.6,22.27
SKU105386,Product Description 5386,weekly b flyer,44.76,10.6,40.02,8.24,131.27,110.79,12486.24,2060.33,16.5
SKU105387,Product Description 5387,weekly a flyer,54.91,17.55,45.28,1.55,135.97,156.52,6656.16,1389.31,20.87
SKU105388,Product Description 5388,vendor flyer,21.36,13.16,18.55,6.99,17.86,187.8,4507.65,1551.36,34.42
SKU105389,Product Description 5389,temporary price reduction,44.21,16.06,37.11,4.36,179.34,58.2,11207.22,3145.75,28.07
SKU105390,Product Description 5390,temporary price reduction,51.17,25.28,38.23,6.08,56.52,149.14,14871.47,3661.67,24.62
SKU105391,Product Description 5391,cm promo,90.32,17.77,74.27,2.45,199.64,177.35,19161.66,4653.92,24.29
SKU105392,Product Description 5392,weekly b flyer,27.56,24.62,20.77,6.29,81.15,26.72,2554.71,761.61,29.81
SKU105393,Product Description 5393,weekly b flyer,87.05,20.35,69.34,6.9,122.08,118.01,33699.24,8198.2,24.33
SKU105394,Product Description 5394,weekly b flyer,65.14,15.03,55.35,1.17,223.5,123.15,2988.9,592.12,19.81
SKU105395,Product Description 5395,temporary price reduction,3.99,8.34,3.66,8.33,202.51,55.93,1471.32,381.97,25.96
SKU105396,Product Description 5396,cm promo,73.01,36.21,46.57,8.68,196.56,6.46,18907.42,5002.82,26.46
SKU105397,Product Description 5397,weekly a flyer,5.48,5.4,5.18,1.1,44.31,52.83,1103.34,176.01,15.95
SKU105398,Product Description 5398,vendor flyer,99.74,5.06,94.7,6.23,16.79,117.78,33050.3,5716.0,17.29
SKU105399,Product Description 5399,weekly a flyer,87.52,33.94,57.82,6.14,153.41,40.9,23995.3,6557.4,27.33
SKU105400,Product Description 5400,temporary price reduction,31.14,39.89,18.72,0.62,105.62,58.89,3201.12,323.94,10.12
SKU105401,Product Description 5401,weekly b flyer,27.23,30.45,18.94,3.75,227.72,142.17,3560.72,1353.28,38.01
SKU105402,Product Description 5402,vendor flyer,39.38,5.53,37.2,9.7,90.65,80.87,18488.4,5587.22,30.22
SKU105403,Product Description 5403,temporary price reduction,36.9,12.93,32.13,5.78,105.58,14.95,6361.74,2474.4,38.9
SKU105404,Product Description 5404,temporary price reduction,38.49,39.01,23.47,9.37,133.87,81.03,10256.39,1519.58,14.82
