sku,sku_description,promo_type,regular_retail,discount_percent,promo_retail,margin_lift,sales_lift,volume_lift,sales_revenue,margin_dollars,margin_rate
SKU100479,Product Description 479,cm promo,12.28,26.02,9.08,8.3,147.53,47.04,3441.32,1288.35,37.44
SKU100480,Product Description 480,weekly a flyer,25.72,31.03,17.74,8.51,103.36,34.9,4452.74,566.24,12.72
SKU100481,Product Description 481,temporary price reduction,98.69,22.72,76.27,5.11,87.83,67.88,29974.11,10248.53,34.19
SKU100482,Product Description 482,vendor flyer,15.96,27.19,11.62,3.67,36.07,188.11,4531.8,1246.76,27.51
SKU100483,Product Description 483,cm promo,50.89,7.48,47.08,8.02,100.98,69.92,2824.8,749.55,26.53
SKU100484,Product Description 484,weekly a flyer,62.58,13.9,53.88,4.79,44.85,197.65,21336.48,4700.36,22.03
SKU100485,Product Description 485,weekly b flyer,70.84,17.66,58.33,2.24,184.92,98.08,26190.17,9912.44,37.85
SKU100486,Product Description 486,weekly a flyer,56.85,21.54,44.61,8.62,56.16,37.47,11910.87,3954.08,33.2
SKU100487,Product Description 487,weekly b flyer,2.96,6.6,2.76,8.88,19.35,178.45,1363.44,164.37,12.06
SKU100488,Product Description 488,temporary price reduction,33.99,9.9,30.62,4.93,140.33,93.15,9247.24,1178.81,12.75
SKU100489,Product Description 489,vendor flyer,52.74,14.69,44.99,1.22,150.83,142.51,12192.29,2019.2,16.56
SKU100490,Product Description 490,weekly a flyer,10.61,39.0,6.47,4.18,218.62,196.77,2795.04,1101.75,39.42
SKU100491,Product Description 491,cm promo,36.36,16.6,30.33,8.13,146.36,11.93,12677.94,3827.44,30.19
SKU100492,Product Description 492,temporary price reduction,5.25,21.87,4.1,9.07,89.64,21.15,528.9,111.92,21.16
SKU100493,Product Description 493,weekly a flyer,9.7,11.86,8.55,2.43,201.74,144.65,478.8,151.99,31.74
SKU100494,Product Description 494,cm promo,40.9,26.38,30.11,1.14,137.37,57.8,9665.31,1228.69,12.71
SKU100495,Product Description 495,weekly a flyer,15.01,14.82,12.78,8.83,24.42,38.49,3527.28,740.14,20.98
SKU100496,Product Description 496,weekly b flyer,57.62,12.24,50.56,4.2,143.63,9.79,3286.4,1243.67,37.84
SKU100497,Product Description 497,weekly a flyer,69.57,23.08,53.51,5.65,227.46,6.33,25310.23,3221.95,12.73
SKU100498,Product Description 498,weekly a flyer,80.46,5.19,76.28,9.7,102.1,155.35,4653.08,524.26,11.27
SKU100499,Product Description 499,weekly a flyer,21.61,5.27,20.47,1.13,77.6,28.62,6959.8,2621.66,37.67
SKU100500,Product Description 500,temporary price reduction,18.41,12.67,16.08,6.66,40.15,94.61,4663.2,1120.53,24.03
SKU100501,Product Description 501,weekly a flyer,12.25,6.29,11.48,1.2,42.1,121.97,803.6,248.3,30.9
SKU100502,Product Description 502,cm promo,64.37,8.78,58.72,4.07,111.03,86.81,13329.44,3760.88,28.21
SKU100503,Product Description 503,weekly b flyer,71.23,16.86,59.22,8.14,150.94,7.37,28188.72,9756.25,34.61
SKU100504,Product Description 504,weekly b flyer,5.1,33.09,3.41,4.62,24.75,157.13,944.57,214.02,22.66
SKU100505,Product Description 505,weekly a flyer,93.75,25.02,70.29,9.97,235.19,4.08,22633.38,2548.66,11.26
SKU100506,Product Description 506,temporary price reduction,7.09,22.94,5.46,5.81,190.01,152.85,1840.02,458.31,24.91
SKU100507,Product Description 507,temporary price reduction,55.05,15.27,46.64,3.55,148.72,178.87,16137.44,6053.57,37.51
SKU100508,Product Description 508,cm promo,71.49,37.61,44.6,2.59,207.97,87.7,8161.8,1746.62,21.4
SKU100509,Product Description 509,weekly a flyer,87.35,18.9,70.84,3.83,24.65,108.04,23518.88,7007.05,29.79
SKU100510,Product Description 510,weekly b flyer,71.98,8.05,66.19,4.04,121.83,96.44,29984.07,4294.39,14.32
SKU100511,Product Description 511,temporary price reduction,80.57,26.6,59.14,1.15,159.37,79.06,11946.28,3220.68,26.96
SKU100512,Product Description 512,weekly a flyer,35.27,8.98,32.1,4.01,208.02,177.71,3691.5,1263.04,34.21
SKU100513,Product Description 513,temporary price reduction,81.85,17.08,67.87,4.91,196.95,179.0,12623.82,4325.78,34.27
SKU100514,Product Description 514,temporary price reduction,9.85,22.76,7.61,7.37,72.88,68.49,1073.01,181.74,16.94
SKU100515,Product Description 515,weekly b flyer,89.69,35.6,57.76,6.74,235.52,123.78,28071.36,8991.92,32.03
SKU100516,Product Description 516,vendor flyer,55.66,22.27,43.26,7.23,35.46,185.53,15833.16,2688.95,16.98
SKU100517,Product Description 517,cm promo,82.1,29.58,57.82,0.58,219.41,192.49,27233.22,9211.2,33.82
SKU100518,Product Description 518,cm promo,46.33,39.75,27.91,2.57,242.88,102.77,8596.28,2608.92,30.35
SKU100519,Product Description 519,weekly b flyer,65.07,9.6,58.82,6.79,48.4,91.66,8940.64,2327.73,26.04
SKU100520,Product Description 520,temporary price reduction,53.59,14.62,45.76,5.1,181.91,57.18,4759.04,557.0,11.7
SKU100521,Product Description 521,weekly a flyer,73.7,18.81,59.84,0.55,14.87,191.86,18311.04,2206.12,12.05
SKU100522,Product Description 522,temporary price reduction,10.0,19.76,8.02,8.14,104.33,30.28,1203.0,406.54,33.79
SKU100523,Product Description 523,weekly b flyer,7.91,19.39,6.38,7.84,131.49,116.81,1575.86,460.99,29.25
SKU100524,Product Description 524,cm promo,26.22,36.77,16.58,5.71,147.26,57.94,5803.0,2061.11,35.52
SKU100525,Product Description 525,temporary price reduction,17.64,29.99,12.35,1.13,234.3,57.24,3396.25,838.89,24.7
SKU100526,Product Description 526,cm promo,87.43,26.28,64.46,7.78,169.7,82.18,30940.8,8101.08,26.18
SKU100527,Product Description 527,weekly a flyer,23.48,15.83,19.76,6.05,122.91,199.76,5651.36,733.39,12.98
SKU100528,Product Description 528,cm promo,97.63,33.83,64.6,7.93,203.37,12.88,4845.0,586.24,12.1
SKU100529,Product Description 529,cm promo,35.02,38.43,21.56,7.64,237.88,116.55,3665.2,1044.32,28.49
SKU100530,Product Description 530,vendor flyer,19.85,33.74,13.15,8.13,10.41,18.35,5878.05,1484.08,25.25
SKU100531,Product Description 531,vendor flyer,79.39,5.05,75.38,5.42,245.72,32.6,17412.78,2283.32,13.11
SKU100532,Product Description 532,vendor flyer,66.55,27.27,48.4,1.83,26.1,89.03,12003.2,1896.36,15.8
SKU100533,Product Description 533,cm promo,50.82,6.79,47.37,6.88,204.52,103.07,16626.87,6632.51,39.89
SKU100534,Product Description 534,weekly b flyer,56.43,14.02,48.52,6.39,73.68,53.24,14750.08,4483.76,30.4
SKU100535,Product Description 535,cm promo,72.48,7.08,67.35,7.55,37.38,64.66,11516.85,3149.49,27.35
SKU100536,Product Description 536,weekly b flyer,24.39,26.13,18.02,2.11,112.76,19.22,1441.6,477.29,33.11
SKU100537,Product Description 537,weekly b flyer,99.64,29.03,70.71,2.35,162.77,62.04,25738.44,8754.38,34.01
SKU100538,Product Description 538,vendor flyer,97.53,9.01,88.75,8.96,98.33,193.38,29642.5,11520.99,38.87
SKU100539,Product Description 539,temporary price reduction,65.73,18.43,53.61,7.62,18.37,189.05,8309.55,1719.99,20.7
SKU100540,Product Description 540,weekly a flyer,21.56,20.97,17.04,9.13,151.87,68.31,4651.92,1494.41,32.12
SKU100541,Product Description 541,vendor flyer,68.66,17.92,56.36,7.71,226.09,115.03,18147.92,6974.17,38.43
SKU100542,Product Description 542,vendor flyer,9.08,9.24,8.24,6.17,98.89,182.1,3683.28,1218.08,33.07
SKU100543,Product Description 543,temporary price reduction,5.0,19.66,4.02,6.71,58.0,3.22,1129.62,180.09,15.94
SKU100544,Product Description 544,weekly a flyer,27.25,31.29,18.72,8.95,113.43,162.52,8779.68,1269.13,14.46
SKU100545,Product Description 545,cm promo,47.34,7.49,43.8,6.0,16.85,189.78,13359.0,3407.62,25.51
SKU100546,Product Description 546,cm promo,87.09,7.81,80.29,6.51,206.02,20.08,39422.39,10848.21,27.52
SKU100547,Product Description 547,vendor flyer,73.26,17.42,60.5,1.99,207.45,33.97,4416.5,470.99,10.66
SKU100548,Product Description 548,weekly a flyer,74.79,37.96,46.4,5.0,149.06,192.23,7331.2,2491.37,33.98
SKU100549,Product Description 549,vendor flyer,43.7,28.4,31.29,7.31,91.51,108.43,7509.6,2518.66,33.54
SKU100550,Product Description 550,weekly b flyer,35.9,28.75,25.58,3.07,200.95,4.81,10129.68,3164.92,31.24
SKU100551,Product Description 551,vendor flyer,38.36,17.67,31.58,2.42,140.9,53.01,2336.92,813.65,34.82
SKU100552,Product Description 552,vendor flyer,98.79,25.78,73.32,3.48,207.35,91.09,17303.52,4952.1,28.62
SKU100553,Product Description 553,cm promo,5.93,5.35,5.61,2.79,159.71,139.2,1890.57,239.63,12.68
SKU100554,Product Description 554,cm promo,86.97,27.26,63.26,2.54,197.18,147.17,10437.9,2248.28,21.54
SKU100555,Product Description 555,cm promo,58.71,36.97,37.01,4.54,151.65,199.09,14322.87,3959.07,27.64
SKU100556,Product Description 556,weekly b flyer,44.98,26.44,33.09,9.12,106.46,58.93,13732.35,1643.44,11.97
SKU100557,Product Description 557,cm promo,73.08,35.58,47.08,5.32,239.7,108.57,21233.08,8184.52,38.55
SKU100558,Product Description 558,weekly a flyer,49.69,30.34,34.61,2.29,137.57,107.6,2976.46,1002.82,33.69
SKU100559,Product Description 559,temporary price reduction,87.6,9.22,79.52,1.23,153.25,82.32,26321.12,6060.0,23.02
SKU100560,Product Description 560,weekly a flyer,90.27,36.59,57.24,7.11,59.02,35.49,10646.64,2292.59,21.53
SKU100561,Product Description 561,weekly a flyer,43.33,7.33,40.16,4.14,158.28,195.54,11084.16,4302.13,38.81
SKU100562,Product Description 562,cm promo,29.13,23.69,22.23,8.31,145.04,170.96,8202.87,2289.33,27.91
SKU100563,Product Description 563,temporary price reduction,60.05,9.97,54.06,6.77,50.29,100.67,20380.62,4183.2,20.53
SKU100564,Product Description 564,temporary price reduction,91.41,5.41,86.46,8.06,19.6,121.44,39166.38,7464.28,19.06
SKU100565,Product Description 565,temporary price reduction,22.64,19.77,18.16,3.08,153.07,47.0,4194.96,874.89,20.86
SKU100566,Product Description 566,weekly b flyer,63.05,15.33,53.39,7.08,192.1,109.67,21943.29,6667.05,30.38
SKU100567,Product Description 567,cm promo,63.89,22.01,49.83,3.01,133.23,139.6,6727.05,2502.09,37.19
SKU100568,Product Description 568,temporary price reduction,73.85,25.2,55.24,9.42,60.56,104.0,25576.12,6953.28,27.19
SKU100569,Product Description 569,weekly b flyer,14.89,6.53,13.92,6.55,168.3,198.08,1419.84,513.09,36.14
SKU100570,Product Description 570,vendor flyer,72.15,9.31,65.44,3.58,24.63,123.05,25979.68,3006.18,11.57
SKU100571,Product Description 571,vendor flyer,91.09,24.55,68.73,3.06,113.25,75.45,27766.92,7148.56,25.74
SKU100572,Product Description 572,weekly b flyer,19.61,17.01,16.27,2.31,45.02,154.89,4620.68,1408.49,30.48
SKU100573,Product Description 573,weekly b flyer,25.28,30.52,17.56,7.1,50.19,35.75,8709.76,1481.61,17.01
SKU100574,Product Description 574,cm promo,97.2,27.83,70.15,2.58,54.56,78.13,22167.4,5555.49,25.06
SKU100575,Product Description 575,cm promo,19.74,34.6,12.91,6.16,99.74,70.7,4337.76,1331.65,30.7
SKU100576,Product Description 576,vendor flyer,85.73,29.24,60.66,3.01,17.53,87.5,29238.12,4573.12,15.64
SKU100577,Product Description 577,temporary price reduction,50.24,20.05,40.17,6.79,102.46,156.79,5985.33,837.07,13.99
SKU100578,Product Description 578,vendor flyer,26.23,28.55,18.74,8.24,130.37,97.87,2548.64,504.88,19.81
SKU100579,Product Description 579,temporary price reduction,87.33,14.64,74.55,7.89,123.41,159.21,33696.6,13003.88,38.59
SKU100580,Product Description 580,temporary price reduction,45.64,15.72,38.46,7.73,98.78,116.14,17114.7,3938.15,23.01
SKU100581,Product Description 581,cm promo,52.45,32.61,35.34,2.28,210.59,69.73,2261.76,386.79,17.1
SKU100582,Product Description 582,weekly a flyer,37.2,20.62,29.53,1.34,40.61,162.38,13701.92,4919.66,35.9
SKU100583,Product Description 583,weekly a flyer,60.11,32.94,40.31,7.14,128.9,49.18,19187.56,6358.73,33.14
SKU100584,Product Description 584,weekly b flyer,18.03,33.78,11.94,4.0,20.2,46.43,1791.0,242.24,13.53
SKU100585,Product Description 585,cm promo,40.33,35.01,26.21,4.61,22.43,101.89,5608.94,2209.72,39.4
SKU100586,Product Description 586,temporary price reduction,97.0,37.08,61.03,0.8,145.6,53.65,4760.34,829.16,17.42
SKU100587,Product Description 587,weekly a flyer,27.3,20.08,21.82,2.97,143.67,3.8,3556.66,917.15,25.79
SKU100588,Product Description 588,temporary price reduction,66.36,16.16,55.64,0.82,220.12,130.36,8679.84,2308.56,26.6
SKU100589,Product Description 589,weekly a flyer,33.87,25.38,25.27,8.85,141.68,103.2,11598.93,4614.88,39.79
SKU100590,Product Description 590,weekly a flyer,77.8,17.99,63.8,2.81,240.15,90.21,26349.4,4062.56,15.42
SKU100591,Product Description 591,weekly a flyer,14.83,26.04,10.97,5.79,16.93,193.46,1963.63,573.48,29.21
SKU100592,Product Description 592,cm promo,97.04,29.7,68.22,0.87,29.01,115.1,9073.26,2157.35,23.78
SKU100593,Product Description 593,vendor flyer,46.47,29.09,32.95,6.84,15.8,172.96,10544.0,2075.16,19.68
SKU100594,Product Description 594,temporary price reduction,25.13,18.11,20.58,3.57,50.39,29.61,6029.94,1140.93,18.92
SKU100595,Product Description 595,cm promo,9.2,10.84,8.2,9.03,137.61,114.7,3583.4,405.66,11.32
SKU100596,Product Description 596,cm promo,18.64,20.07,14.9,8.94,163.17,173.86,3918.7,942.83,24.06
SKU100597,Product Description 597,cm promo,52.94,9.99,47.65,3.59,16.17,117.45,16915.75,4737.83,28.01
SKU100598,Product Description 598,cm promo,35.03,36.15,22.37,9.06,236.76,144.17,4809.55,547.75,11.39
SKU100599,Product Description 599,cm promo,83.23,17.11,68.99,9.96,211.33,75.66,22628.72,4692.45,20.74
SKU100600,Product Description 600,weekly b flyer,44.23,10.41,39.63,8.34,77.67,20.31,4280.04,1329.19,31.06
SKU100601,Product Description 601,temporary price reduction,26.37,5.89,24.82,8.53,23.91,92.66,3449.98,1249.1,36.21
SKU100602,Product Description 602,cm promo,62.48,27.6,45.23,2.87,46.62,80.11,18996.6,2796.94,14.72
SKU100603,Product Description 603,temporary price reduction,71.26,27.29,51.81,5.98,36.1,173.68,19687.8,5735.95,29.13
SKU100604,Product Description 604,weekly b flyer,18.37,16.92,15.26,1.14,35.2,50.31,7034.86,1420.05,20.19
SKU100605,Product Description 605,weekly b flyer,18.43,7.51,17.05,1.4,132.05,193.41,4143.15,1072.06,25.88
SKU100606,Product Description 606,temporary price reduction,5.59,19.34,4.51,9.99,65.23,191.71,775.72,263.99,34.03
SKU100607,Product Description 607,weekly a flyer,74.17,15.89,62.38,3.6,92.74,51.03,11540.3,2533.03,21.95
SKU100608,Product Description 608,vendor flyer,67.05,28.7,47.81,7.61,247.43,70.91,22088.22,8433.17,38.18
SKU100609,Product Description 609,weekly a flyer,48.51,26.2,35.8,8.16,172.66,179.32,6730.4,1857.57,27.6
SKU100610,Product Description 610,weekly a flyer,84.73,17.76,69.68,8.65,237.5,193.39,19371.04,4571.87,23.6
SKU100611,Product Description 611,weekly a flyer,80.96,12.63,70.74,9.98,39.93,89.8,22849.02,6150.63,26.92
SKU100612,Product Description 612,cm promo,59.36,39.58,35.86,2.79,98.62,65.56,17499.68,3069.41,17.54
SKU100613,Product Description 613,weekly b flyer,87.09,20.89,68.9,0.88,140.91,106.17,6821.1,1034.23,15.16
SKU100614,Product Description 614,weekly a flyer,22.17,29.09,15.72,4.41,23.81,138.18,7026.84,1184.92,16.86
SKU100615,Product Description 615,weekly b flyer,12.97,9.92,11.68,1.74,6.03,56.15,1950.56,757.51,38.84
SKU100616,Product Description 616,temporary price reduction,28.44,22.0,22.18,0.71,169.26,147.82,5567.18,1902.65,34.18
SKU100617,Product Description 617,vendor flyer,7.59,5.96,7.14,3.92,162.25,12.23,3155.88,754.31,23.9
SKU100618,Product Description 618,temporary price reduction,54.05,22.69,41.79,7.95,105.64,11.76,18554.76,2218.28,11.96
SKU100619,Product Description 619,temporary price reduction,93.79,38.74,57.46,5.88,124.96,78.48,13790.4,2061.84,14.95
SKU100620,Product Description 620,cm promo,5.86,18.45,4.78,3.47,106.78,71.99,1974.14,290.67,14.72
SKU100621,Product Description 621,vendor flyer,13.97,6.36,13.08,6.72,10.88,64.5,4865.76,1503.7,30.9
SKU100622,Product Description 622,temporary price reduction,46.32,6.08,43.5,2.7,87.17,99.22,10005.0,2713.01,27.12
SKU100623,Product Description 623,temporary price reduction,93.52,18.58,76.14,0.64,48.39,65.51,35938.08,9300.35,25.88
SKU100624,Product Description 624,vendor flyer,32.98,10.6,29.48,7.76,29.11,40.07,3743.96,1320.83,35.28
SKU100625,Product Description 625,vendor flyer,51.71,5.82,48.7,6.43,239.4,63.27,23814.3,9303.76,39.07
SKU100626,Product Description 626,temporary price reduction,6.07,31.47,4.16,7.74,151.84,195.03,1917.76,222.32,11.59
SKU100627,Product Description 627,vendor flyer,16.54,21.05,13.06,0.87,183.52,83.4,1619.44,530.83,32.78
SKU100628,Product Description 628,temporary price reduction,98.69,15.12,83.76,8.45,82.26,90.05,28813.44,9451.25,32.8
SKU100629,Product Description 629,temporary price reduction,96.58,36.5,61.33,6.39,101.32,116.16,20238.9,7589.31,37.5
SKU100630,Product Description 630,cm promo,2.48,9.06,2.26,5.85,63.05,196.7,158.2,19.21,12.14
SKU100631,Product Description 631,weekly a flyer,95.28,38.46,58.64,6.43,28.76,49.84,25977.52,5872.97,22.61
SKU100632,Product Description 632,temporary price reduction,64.63,15.99,54.3,8.71,48.86,136.89,11946.0,2387.87,19.99
SKU100633,Product Description 633,weekly b flyer,87.06,36.09,55.64,6.08,200.39,143.76,3560.96,450.56,12.65
SKU100634,Product Description 634,weekly a flyer,46.56,26.1,34.41,6.02,171.0,122.25,8946.6,2651.0,29.63
SKU100635,Product Description 635,weekly a flyer,52.53,33.93,34.7,9.91,139.0,19.54,3365.9,718.78,21.35
SKU100636,Product Description 636,weekly a flyer,49.91,39.44,30.23,7.69,121.4,136.02,4081.05,1584.92,38.84
SKU100637,Product Description 637,cm promo,67.35,15.09,57.18,4.7,231.0,14.69,11321.64,3894.28,34.4
SKU100638,Product Description 638,temporary price reduction,15.69,38.64,9.63,7.22,22.82,120.04,2282.31,343.78,15.06
SKU100639,Product Description 639,cm promo,4.94,18.63,4.02,4.2,73.75,148.44,1692.42,287.66,17.0
SKU100640,Product Description 640,temporary price reduction,32.18,18.49,26.23,2.67,90.73,43.77,9311.65,2745.14,29.48
SKU100641,Product Description 641,cm promo,71.06,16.91,59.04,6.17,196.69,168.64,11808.0,3388.39,28.7
SKU100642,Product Description 642,cm promo,21.78,23.95,16.56,9.32,248.17,8.01,3146.4,754.93,23.99
SKU100643,Product Description 643,weekly b flyer,68.0,10.4,60.93,9.33,63.96,169.07,7189.74,2875.38,39.99
SKU100644,Product Description 644,cm promo,97.05,24.38,73.39,3.75,219.21,93.15,22677.51,7429.76,32.76
SKU100645,Product Description 645,vendor flyer,11.2,23.96,8.52,5.51,208.5,45.08,3263.16,1101.42,33.75
SKU100646,Product Description 646,weekly b flyer,67.92,31.67,46.41,2.51,60.04,28.49,2691.78,874.44,32.49
SKU100647,Product Description 647,cm promo,45.49,34.18,29.94,9.96,102.84,190.75,5089.8,805.35,15.82
SKU100648,Product Description 648,weekly a flyer,87.08,20.42,69.3,9.82,105.37,16.39,29106.0,9200.34,31.61
SKU100649,Product Description 649,vendor flyer,19.36,15.58,16.34,6.67,244.66,41.42,7647.12,2619.47,34.25
SKU100650,Product Description 650,vendor flyer,69.88,14.08,60.04,8.14,49.32,70.87,9006.0,2239.98,24.87
SKU100651,Product Description 651,vendor flyer,84.14,11.81,74.2,7.29,200.79,124.81,14691.6,2061.33,14.03
SKU100652,Product Description 652,weekly b flyer,94.57,7.02,87.93,6.14,86.88,109.87,43173.63,14143.47,32.76
SKU100653,Product Description 653,cm promo,68.96,16.99,57.25,1.01,184.06,26.88,11163.75,4202.47,37.64
SKU100654,Product Description 654,cm promo,50.72,14.46,43.39,4.82,107.9,59.37,17442.78,5112.11,29.31
SKU100655,Product Description 655,weekly a flyer,62.55,38.82,38.27,6.91,146.7,49.27,11174.84,1963.47,17.57
SKU100656,Product Description 656,weekly a flyer,87.15,24.52,65.78,6.94,208.99,44.28,19076.2,4478.96,23.48
SKU100657,Product Description 657,vendor flyer,57.92,17.15,47.98,4.04,202.02,83.41,18520.28,2869.94,15.5
SKU100658,Product Description 658,weekly a flyer,4.98,25.32,3.72,9.45,217.27,141.4,342.24,38.37,11.21
SKU100659,Product Description 659,weekly b flyer,93.23,9.87,84.03,2.09,19.61,45.06,12100.32,1962.69,16.22
SKU100660,Product Description 660,cm promo,69.57,20.54,55.28,5.25,174.55,74.6,15202.0,3327.1,21.89
SKU100661,Product Description 661,vendor flyer,68.3,26.92,49.91,7.06,39.3,79.4,2745.05,691.75,25.2
SKU100662,Product Description 662,weekly a flyer,23.14,22.11,18.02,7.12,106.88,195.34,4739.26,1838.73,38.8
SKU100663,Product Description 663,weekly b flyer,66.57,19.06,53.88,6.66,139.4,191.02,13739.4,1438.56,10.47
SKU100664,Product Description 664,weekly b flyer,40.6,39.78,24.45,3.12,103.67,160.43,2836.2,808.19,28.5
SKU100665,Product Description 665,weekly a flyer,65.82,35.81,42.25,1.98,132.3,49.85,18801.25,6661.88,35.43
SKU100666,Product Description 666,cm promo,12.45,26.82,9.11,6.54,249.15,15.47,1357.39,271.46,20.0
SKU100667,Product Description 667,weekly a flyer,66.47,24.93,49.9,6.19,38.13,64.75,3043.9,957.96,31.47
SKU100668,Product Description 668,vendor flyer,99.94,26.72,73.23,2.2,170.49,54.83,20943.78,4696.99,22.43
SKU100669,Product Description 669,weekly a flyer,6.72,12.05,5.91,7.2,102.02,102.17,2192.61,491.08,22.4
SKU100670,Product Description 670,weekly b flyer,97.76,18.83,79.35,4.82,37.59,155.99,24360.45,6486.73,26.63
SKU100671,Product Description 671,weekly a flyer,41.88,6.38,39.21,6.84,43.89,171.95,17566.08,2620.23,14.92
SKU100672,Product Description 672,cm promo,87.33,21.64,68.43,8.45,237.57,169.28,31204.08,10001.22,32.05
SKU100673,Product Description 673,temporary price reduction,78.67,24.01,59.78,2.11,220.5,73.22,27618.36,7330.2,26.54
SKU100674,Product Description 674,weekly a flyer,57.57,12.97,50.1,0.68,227.23,138.07,19338.6,4615.98,23.87
SKU100675,Product Description 675,cm promo,74.37,38.74,45.56,7.9,247.93,63.94,8383.04,1684.26,20.09
SKU100676,Product Description 676,cm promo,88.09,36.83,55.65,6.29,56.04,14.06,15081.15,2485.5,16.48
SKU100677,Product Description 677,weekly b flyer,41.61,30.28,29.01,7.15,92.08,140.91,5947.05,1674.44,28.16
SKU100678,Product Description 678,cm promo,34.05,23.67,25.99,8.46,168.96,3.95,4964.09,1023.53,20.62
SKU100679,Product Description 679,cm promo,67.42,35.45,43.52,8.13,123.53,83.02,20759.04,7365.65,35.48
SKU100680,Product Description 680,cm promo,81.17,9.57,73.4,9.63,107.51,67.22,15193.8,1826.38,12.02
SKU100681,Product Description 681,cm promo,76.7,32.67,51.64,5.59,92.66,139.29,24012.6,6845.57,28.51
SKU100682,Product Description 682,vendor flyer,80.19,9.37,72.68,5.14,150.48,153.72,27255.0,4937.07,18.11
SKU100683,Product Description 683,vendor flyer,44.69,32.8,30.03,4.32,146.02,62.21,12612.6,4968.07,39.39
SKU100684,Product Description 684,weekly b flyer,82.15,14.65,70.11,1.96,44.56,162.7,27553.23,9325.22,33.84
SKU100685,Product Description 685,weekly a flyer,13.78,35.7,8.86,5.94,120.58,60.2,2755.46,699.54,25.39
SKU100686,Product Description 686,cm promo,55.36,38.04,34.3,3.13,140.6,90.37,11387.6,1554.68,13.65
SKU100687,Product Description 687,weekly a flyer,2.56,10.21,2.3,9.25,144.72,145.95,890.1,215.25,24.18
SKU100688,Product Description 688,weekly a flyer,33.81,21.19,26.64,6.04,56.48,139.2,10469.52,1267.22,12.1
SKU100689,Product Description 689,weekly b flyer,37.91,39.33,23.0,6.13,186.86,197.5,6394.0,1629.58,25.49
SKU100690,Product Description 690,cm promo,40.82,21.92,31.87,3.87,11.17,46.58,13544.75,3425.0,25.29
SKU100691,Product Description 691,cm promo,70.16,35.22,45.45,0.99,91.93,133.14,14953.05,5444.05,36.41
SKU100692,Product Description 692,temporary price reduction,40.08,25.61,29.82,0.8,196.15,122.72,12136.74,1932.21,15.92
SKU100693,Product Description 693,weekly a flyer,45.97,18.14,37.63,4.52,143.15,183.19,12756.57,4157.5,32.59
SKU100694,Product Description 694,weekly a flyer,25.28,15.0,21.49,1.3,68.98,32.96,4663.33,606.78,13.01
SKU100695,Product Description 695,vendor flyer,38.58,12.11,33.91,6.27,175.26,150.86,3255.36,412.63,12.68
SKU100696,Product Description 696,temporary price reduction,24.27,31.66,16.59,8.87,144.01,114.52,4180.68,489.17,11.7
SKU100697,Product Description 697,vendor flyer,9.17,18.53,7.47,8.89,200.08,56.38,1964.61,479.23,24.39
SKU100698,Product Description 698,vendor flyer,61.14,22.89,47.14,6.76,185.08,95.94,13906.3,2737.76,19.69
SKU100699,Product Description 699,vendor flyer,67.48,22.23,52.48,2.51,154.48,68.09,3831.04,637.66,16.64
SKU100700,Product Description 700,weekly b flyer,62.71,25.2,46.9,8.7,124.6,116.7,17353.0,6259.15,36.07
SKU100701,Product Description 701,weekly b flyer,47.42,35.3,30.68,8.92,37.63,178.02,9909.64,2177.28,21.97
SKU100702,Product Description 702,vendor flyer,39.22,39.33,23.8,2.37,69.03,114.72,2213.4,862.59,38.97
SKU100703,Product Description 703,temporary price reduction,86.61,19.27,69.92,7.51,107.68,127.08,26639.52,6679.33,25.07
SKU100704,Product Description 704,weekly a flyer,52.87,33.96,34.91,3.22,151.83,104.71,12637.42,4467.92,35.35
SKU100705,Product Description 705,temporary price reduction,48.96,31.76,33.41,8.13,130.86,12.13,13764.92,4750.59,34.51
SKU100706,Product Description 706,cm promo,4.51,25.07,3.38,9.97,75.61,48.11,692.9,201.28,29.05
SKU100707,Product Description 707,weekly b flyer,35.44,38.46,21.81,0.79,6.58,99.42,9356.49,2528.77,27.03
SKU100708,Product Description 708,weekly a flyer,39.26,12.02,34.54,9.02,126.58,63.43,8565.92,1824.95,21.3
SKU100709,Product Description 709,weekly a flyer,41.08,8.82,37.45,6.41,74.98,37.99,17077.2,6449.57,37.77
SKU100710,Product Description 710,cm promo,58.86,34.89,38.32,9.75,184.98,101.82,8085.52,2012.43,24.89
SKU100711,Product Description 711,cm promo,54.29,20.37,43.23,4.92,10.87,65.92,19194.12,6626.05,34.52
SKU100712,Product Description 712,vendor flyer,61.57,34.64,40.24,8.55,148.28,53.11,11387.92,2594.25,22.78
SKU100713,Product Description 713,weekly b flyer,76.96,36.26,49.06,1.09,235.66,93.87,10400.72,2171.45,20.88
SKU100714,Product Description 714,weekly b flyer,81.67,7.19,75.8,3.69,47.73,28.39,12507.0,2913.97,23.3
SKU100715,Product Description 715,temporary price reduction,72.38,35.92,46.38,1.14,120.55,185.69,6585.96,1175.67,17.85
SKU100716,Product Description 716,vendor flyer,95.64,20.69,75.85,9.77,27.4,173.81,6902.35,2065.99,29.93
SKU100717,Product Description 717,vendor flyer,3.79,22.87,2.92,8.26,158.29,142.11,972.36,165.76,17.05
SKU100718,Product Description 718,vendor flyer,21.19,26.93,15.48,8.6,139.88,23.03,6625.44,1789.99,27.02
SKU100719,Product Description 719,vendor flyer,2.74,37.42,1.71,9.41,104.8,155.62,442.89,112.82,25.47
