sku,sku_description,promo_type,regular_retail,discount_percent,promo_retail,margin_lift,sales_lift,volume_lift,sales_revenue,margin_dollars,margin_rate
SKU102526,Product Description 2526,temporary price reduction,84.84,18.15,69.44,5.07,53.67,129.84,23887.36,8939.05,37.42
SKU102527,Product Description 2527,weekly b flyer,73.26,9.94,65.98,9.28,39.45,194.31,5344.38,1686.01,31.55
SKU102528,Product Description 2528,temporary price reduction,98.11,29.83,68.85,7.34,35.2,182.42,33185.7,5782.36,17.42
SKU102529,Product Description 2529,vendor flyer,17.26,34.91,11.23,1.56,216.44,58.09,5210.72,1676.29,32.17
SKU102530,Product Description 2530,vendor flyer,24.12,29.0,17.12,2.19,12.73,7.41,2687.84,418.5,15.57
SKU102531,Product Description 2531,weekly a flyer,22.76,5.63,21.48,7.98,244.37,131.76,2749.44,423.69,15.41
SKU102532,Product Description 2532,cm promo,79.67,12.57,69.66,8.44,53.64,121.37,21455.28,5639.87,26.29
SKU102533,Product Description 2533,temporary price reduction,20.32,7.43,18.81,5.68,32.03,7.43,7806.15,2418.06,30.98
SKU102534,Product Description 2534,weekly a flyer,8.53,24.96,6.4,5.77,146.36,26.29,1433.6,316.4,22.07
SKU102535,Product Description 2535,cm promo,99.86,31.48,68.43,6.5,24.6,117.77,28466.88,4464.77,15.68
SKU102536,Product Description 2536,temporary price reduction,4.43,8.87,4.04,4.67,152.6,182.54,258.56,98.42,38.06
SKU102537,Product Description 2537,weekly b flyer,83.85,34.34,55.05,6.96,213.4,181.49,5505.0,627.42,11.4
SKU102538,Product Description 2538,temporary price reduction,37.81,24.44,28.57,1.53,16.74,31.99,4456.92,919.15,20.62
SKU102539,Product Description 2539,vendor flyer,84.48,29.15,59.85,9.63,200.97,78.15,15501.15,4348.94,28.06
SKU102540,Product Description 2540,vendor flyer,56.35,39.0,34.37,7.63,101.65,10.55,8626.87,2141.14,24.82
SKU102541,Product Description 2541,weekly b flyer,90.36,7.93,83.2,6.5,44.08,94.92,27123.2,7711.73,28.43
SKU102542,Product Description 2542,weekly a flyer,92.77,36.54,58.87,3.51,48.14,151.11,15718.29,4341.65,27.62
SKU102543,Product Description 2543,cm promo,2.89,9.41,2.62,2.03,230.1,158.41,235.8,52.19,22.13
SKU102544,Product Description 2544,temporary price reduction,9.39,18.75,7.63,4.39,32.1,100.8,3242.75,1238.5,38.19
SKU102545,Product Description 2545,vendor flyer,26.54,34.8,17.3,6.78,217.36,20.98,5328.4,1851.02,34.74
SKU102546,Product Description 2546,weekly a flyer,67.59,36.72,42.77,6.52,138.34,77.51,18562.18,6160.57,33.19
SKU102547,Product Description 2547,weekly b flyer,89.05,22.72,68.82,4.14,14.57,186.56,31244.28,8677.96,27.77
SKU102548,Product Description 2548,vendor flyer,47.07,25.79,34.93,6.33,118.8,47.46,8802.36,2541.09,28.87
SKU102549,Product Description 2549,weekly b flyer,61.48,29.79,43.17,8.23,205.28,65.31,16620.45,3047.17,18.33
SKU102550,Product Description 2550,temporary price reduction,20.47,34.15,13.48,0.75,182.92,149.87,1995.04,642.89,32.22
SKU102551,Product Description 2551,cm promo,80.89,9.25,73.41,4.78,124.75,147.25,14535.18,5565.21,38.29
SKU102552,Product Description 2552,vendor flyer,96.8,33.35,64.51,7.71,215.71,182.62,9934.54,3808.58,38.34
SKU102553,Product Description 2553,vendor flyer,28.32,21.84,22.13,5.69,34.49,78.85,5576.76,2211.78,39.66
SKU102554,Product Description 2554,temporary price reduction,50.49,20.77,40.0,6.69,227.94,103.89,5760.0,2238.29,38.86
SKU102555,Product Description 2555,weekly a flyer,10.44,19.84,8.37,5.41,212.38,94.54,1891.62,269.37,14.24
SKU102556,Product Description 2556,cm promo,56.8,22.82,43.84,9.92,178.53,185.69,4997.76,953.71,19.08
SKU102557,Product Description 2557,vendor flyer,51.27,38.08,31.75,1.02,205.38,154.33,2857.5,289.24,10.12
SKU102558,Product Description 2558,cm promo,16.15,24.19,12.24,5.16,138.23,166.63,3341.52,1316.25,39.39
SKU102559,Product Description 2559,vendor flyer,45.32,38.36,27.93,1.37,170.41,28.35,3239.88,470.75,14.53
SKU102560,Product Description 2560,cm promo,34.74,11.31,30.81,2.02,142.35,158.79,13217.49,2526.96,19.12
SKU102561,Product Description 2561,weekly b flyer,53.14,30.34,37.01,4.14,92.08,87.73,11251.04,2339.06,20.79
SKU102562,Product Description 2562,vendor flyer,59.39,33.43,39.54,1.98,144.37,6.62,13720.38,4020.63,29.3
SKU102563,Product Description 2563,cm promo,2.83,28.77,2.02,9.66,68.08,13.9,238.36,68.4,28.7
SKU102564,Product Description 2564,weekly a flyer,76.58,26.24,56.48,9.49,112.87,136.23,27675.2,4049.76,14.63
SKU102565,Product Description 2565,weekly b flyer,71.88,24.77,54.08,3.69,73.79,75.66,11897.6,2212.42,18.6
SKU102566,Product Description 2566,weekly b flyer,37.9,35.13,24.58,6.58,35.11,173.89,3687.0,733.36,19.89
SKU102567,Product Description 2567,weekly a flyer,7.19,33.76,4.76,5.57,83.86,147.39,899.64,351.58,39.08
SKU102568,Product Description 2568,cm promo,75.98,9.28,68.93,8.25,213.74,6.29,17577.15,6058.92,34.47
SKU102569,Product Description 2569,temporary price reduction,95.61,34.7,62.43,6.46,98.36,138.0,23036.67,2561.97,11.12
SKU102570,Product Description 2570,weekly a flyer,25.53,19.49,20.55,0.5,188.26,40.09,8487.15,2237.96,26.37
SKU102571,Product Description 2571,cm promo,33.71,13.88,29.03,7.75,47.92,85.67,10334.68,1711.24,16.56
SKU102572,Product Description 2572,weekly a flyer,20.01,35.44,12.92,7.6,108.98,125.7,1576.24,446.4,28.32
SKU102573,Product Description 2573,weekly a flyer,58.54,20.12,46.76,5.34,33.14,174.8,5096.84,870.05,17.07
SKU102574,Product Description 2574,vendor flyer,17.17,33.29,11.45,9.08,38.96,92.31,4408.25,1605.64,36.42
SKU102575,Product Description 2575,cm promo,36.91,14.22,31.66,9.13,156.27,162.08,6490.3,2514.09,38.74
SKU102576,Product Description 2576,temporary price reduction,70.31,5.14,66.7,5.48,153.83,157.03,11539.1,3001.86,26.01
SKU102577,Product Description 2577,vendor flyer,56.89,22.34,44.18,6.28,57.28,84.08,2783.34,619.31,22.25
SKU102578,Product Description 2578,weekly a flyer,39.87,8.51,36.48,9.97,121.23,101.19,16963.2,5137.97,30.29
SKU102579,Product Description 2579,weekly a flyer,43.18,31.4,29.62,3.34,216.51,140.7,9271.06,1716.99,18.52
SKU102580,Product Description 2580,weekly a flyer,57.09,14.66,48.72,3.58,47.68,8.17,3702.72,930.32,25.13
SKU102581,Product Description 2581,cm promo,2.57,20.53,2.04,2.24,9.71,178.38,599.76,72.87,12.15
SKU102582,Product Description 2582,cm promo,9.69,8.05,8.91,9.01,164.74,154.42,882.09,330.35,37.45
SKU102583,Product Description 2583,vendor flyer,88.36,15.03,75.08,7.57,18.11,51.38,17718.88,6733.7,38.0
SKU102584,Product Description 2584,temporary price reduction,9.63,32.35,6.51,1.5,245.09,196.27,690.06,88.65,12.85
SKU102585,Product Description 2585,vendor flyer,71.27,10.31,63.93,9.83,154.36,37.52,19690.44,3923.67,19.93
SKU102586,Product Description 2586,weekly b flyer,92.16,27.65,66.68,7.44,120.25,182.99,13602.72,2702.38,19.87
SKU102587,Product Description 2587,weekly a flyer,28.53,37.11,17.94,8.58,110.35,66.25,1489.02,583.3,39.17
SKU102588,Product Description 2588,weekly a flyer,38.31,28.79,27.28,0.96,145.4,153.1,2046.0,242.85,11.87
SKU102589,Product Description 2589,weekly a flyer,57.75,33.39,38.47,5.3,27.2,92.36,11502.53,1937.63,16.85
SKU102590,Product Description 2590,vendor flyer,88.41,8.81,80.62,7.14,232.85,147.82,38133.26,6509.56,17.07
SKU102591,Product Description 2591,vendor flyer,94.31,13.78,81.32,5.66,158.28,32.85,34154.4,4317.84,12.64
SKU102592,Product Description 2592,weekly a flyer,74.48,36.31,47.44,6.83,50.07,55.36,6404.4,1450.94,22.66
SKU102593,Product Description 2593,vendor flyer,10.49,30.03,7.34,8.27,142.83,21.77,1534.06,431.99,28.16
SKU102594,Product Description 2594,cm promo,67.58,27.38,49.07,4.06,37.65,173.3,23259.18,5949.61,25.58
SKU102595,Product Description 2595,cm promo,42.21,28.23,30.29,8.56,9.3,60.67,13176.15,2198.15,16.68
SKU102596,Product Description 2596,vendor flyer,48.13,19.5,38.75,2.05,159.48,139.51,16120.0,2730.42,16.94
SKU102597,Product Description 2597,weekly a flyer,6.82,6.56,6.37,3.07,163.88,164.4,1586.13,344.39,21.71
SKU102598,Product Description 2598,vendor flyer,20.72,32.46,14.0,0.91,148.01,180.48,2170.0,726.03,33.46
SKU102599,Product Description 2599,vendor flyer,79.47,28.75,56.62,3.96,49.95,23.05,24912.8,3844.91,15.43
SKU102600,Product Description 2600,vendor flyer,46.49,21.55,36.47,4.11,152.84,178.82,11816.28,2432.12,20.58
SKU102601,Product Description 2601,weekly b flyer,31.56,36.49,20.04,8.15,18.85,41.06,6773.52,2259.79,33.36
SKU102602,Product Description 2602,cm promo,39.63,16.77,32.99,6.7,154.26,147.91,10127.93,2590.79,25.58
SKU102603,Product Description 2603,temporary price reduction,85.73,15.3,72.61,4.65,140.73,146.31,19532.09,1969.58,10.08
SKU102604,Product Description 2604,temporary price reduction,75.4,35.55,48.6,6.7,165.54,3.68,3110.4,937.74,30.15
SKU102605,Product Description 2605,weekly b flyer,28.69,32.89,19.25,1.0,224.39,45.68,1347.5,491.88,36.5
SKU102606,Product Description 2606,vendor flyer,13.52,23.02,10.41,2.21,213.34,99.4,3987.03,1568.9,39.35
SKU102607,Product Description 2607,weekly b flyer,26.7,9.58,24.14,6.46,245.26,85.17,2607.12,898.44,34.46
SKU102608,Product Description 2608,weekly b flyer,92.23,12.53,80.68,6.59,244.18,183.88,32998.12,11348.39,34.39
SKU102609,Product Description 2609,weekly a flyer,59.0,27.97,42.5,7.85,194.22,73.23,5567.5,793.81,14.26
SKU102610,Product Description 2610,cm promo,54.28,18.48,44.25,4.33,239.32,187.52,7389.75,2609.72,35.32
SKU102611,Product Description 2611,temporary price reduction,60.45,34.28,39.73,7.36,217.48,92.97,6436.26,908.83,14.12
SKU102612,Product Description 2612,vendor flyer,37.87,38.25,23.39,7.0,183.26,192.94,8046.16,3009.14,37.4
SKU102613,Product Description 2613,temporary price reduction,81.1,33.2,54.18,9.65,23.47,148.0,17608.5,2254.01,12.8
SKU102614,Product Description 2614,temporary price reduction,53.28,18.21,43.58,2.54,17.02,166.21,13335.48,4308.61,32.31
SKU102615,Product Description 2615,cm promo,13.44,32.6,9.06,5.74,210.21,22.77,3424.68,741.62,21.66
SKU102616,Product Description 2616,temporary price reduction,14.65,17.3,12.12,6.22,124.97,118.06,3805.68,1339.91,35.21
SKU102617,Product Description 2617,temporary price reduction,54.61,10.85,48.69,9.99,204.58,30.25,13827.96,3913.08,28.3
SKU102618,Product Description 2618,weekly b flyer,93.78,6.17,87.99,2.41,81.66,60.93,8799.0,3293.2,37.43
SKU102619,Product Description 2619,cm promo,32.22,18.5,26.26,5.47,102.42,125.47,5645.9,1276.77,22.61
SKU102620,Product Description 2620,weekly a flyer,87.22,36.62,55.28,3.79,176.55,145.79,15478.4,4585.27,29.62
SKU102621,Product Description 2621,vendor flyer,76.88,13.36,66.61,5.5,229.26,9.76,17984.7,2596.18,14.44
SKU102622,Product Description 2622,temporary price reduction,26.29,12.23,23.08,2.71,26.5,107.13,7385.6,2551.39,34.55
SKU102623,Product Description 2623,vendor flyer,5.56,38.94,3.39,0.95,216.06,113.93,450.87,142.48,31.6
SKU102624,Product Description 2624,weekly a flyer,11.98,5.88,11.28,5.94,199.29,17.61,3147.12,1091.5,34.68
SKU102625,Product Description 2625,vendor flyer,73.39,32.5,49.54,3.69,82.31,101.14,17140.84,3957.02,23.09
SKU102626,Product Description 2626,weekly a flyer,21.57,16.25,18.07,2.23,92.03,143.34,4896.97,1794.62,36.65
SKU102627,Product Description 2627,weekly b flyer,38.38,6.31,35.96,3.58,16.38,12.54,17260.8,5923.78,34.32
SKU102628,Product Description 2628,temporary price reduction,51.17,37.12,32.17,0.97,8.86,152.53,6530.51,1282.94,19.65
SKU102629,Product Description 2629,weekly a flyer,73.1,9.89,65.87,9.53,121.87,116.13,6784.61,2562.38,37.77
SKU102630,Product Description 2630,vendor flyer,13.1,24.31,9.92,6.02,28.41,166.98,1666.56,295.07,17.71
SKU102631,Product Description 2631,temporary price reduction,41.82,14.59,35.72,8.24,52.53,45.18,8822.84,3252.98,36.87
SKU102632,Product Description 2632,weekly b flyer,49.54,7.28,45.93,4.52,212.46,166.99,21678.96,4863.75,22.44
SKU102633,Product Description 2633,temporary price reduction,55.0,6.75,51.29,9.08,144.9,20.72,16515.38,1662.39,10.07
SKU102634,Product Description 2634,weekly a flyer,82.2,9.04,74.77,5.09,160.24,81.96,18468.19,6423.83,34.78
SKU102635,Product Description 2635,weekly b flyer,18.82,7.5,17.41,5.95,50.93,41.5,3081.57,991.26,32.17
SKU102636,Product Description 2636,vendor flyer,81.17,31.62,55.5,5.17,208.02,175.45,7825.5,1021.01,13.05
SKU102637,Product Description 2637,weekly b flyer,69.9,21.99,54.53,7.47,217.66,141.57,3162.74,670.86,21.21
SKU102638,Product Description 2638,weekly b flyer,56.48,17.0,46.88,5.88,133.22,7.02,12938.88,3263.71,25.22
SKU102639,Product Description 2639,cm promo,70.55,19.64,56.69,3.08,228.58,3.89,5385.55,1245.08,23.12
SKU102640,Product Description 2640,weekly b flyer,42.38,37.51,26.48,1.88,211.98,59.67,4845.84,1508.76,31.14
SKU102641,Product Description 2641,weekly b flyer,15.56,36.88,9.82,6.26,184.17,30.37,638.3,91.53,14.34
SKU102642,Product Description 2642,temporary price reduction,67.24,30.05,47.04,5.15,184.85,126.8,12418.56,2190.87,17.64
SKU102643,Product Description 2643,vendor flyer,53.42,35.96,34.21,1.41,30.82,133.43,5507.81,1141.55,20.73
SKU102644,Product Description 2644,temporary price reduction,64.66,16.19,54.19,4.26,71.35,188.51,21242.48,2559.23,12.05
SKU102645,Product Description 2645,temporary price reduction,35.12,18.34,28.68,5.39,21.38,190.5,5908.08,1338.57,22.66
SKU102646,Product Description 2646,weekly a flyer,90.87,26.48,66.81,8.36,7.13,132.46,31667.94,7804.15,24.64
SKU102647,Product Description 2647,temporary price reduction,59.56,26.83,43.58,1.22,43.79,3.12,15993.86,1716.01,10.73
SKU102648,Product Description 2648,cm promo,10.37,21.86,8.1,3.81,220.72,73.08,3312.9,1120.41,33.82
SKU102649,Product Description 2649,cm promo,46.08,19.02,37.31,8.32,63.77,103.6,15856.75,5667.35,35.74
SKU102650,Product Description 2650,weekly a flyer,76.12,39.52,46.04,6.66,242.69,100.84,21776.92,7650.56,35.13
SKU102651,Product Description 2651,vendor flyer,79.83,33.74,52.9,3.25,151.34,121.46,26185.5,2701.49,10.32
SKU102652,Product Description 2652,vendor flyer,50.47,20.22,40.26,8.53,63.13,192.19,18398.82,3759.33,20.43
SKU102653,Product Description 2653,temporary price reduction,89.69,30.46,62.37,5.19,126.8,177.27,27380.43,8439.28,30.82
SKU102654,Product Description 2654,temporary price reduction,28.23,14.43,24.16,5.23,58.68,23.56,8335.2,2711.5,32.53
SKU102655,Product Description 2655,temporary price reduction,42.24,8.51,38.65,9.78,246.07,54.66,9546.55,3656.41,38.3
SKU102656,Product Description 2656,vendor flyer,90.06,17.34,74.45,9.5,212.58,166.96,7966.15,2871.13,36.04
SKU102657,Product Description 2657,weekly b flyer,89.83,19.1,72.67,3.91,11.43,165.21,32483.49,4143.21,12.75
SKU102658,Product Description 2658,cm promo,69.2,5.58,65.34,1.84,237.21,56.52,8298.18,1458.8,17.58
SKU102659,Product Description 2659,weekly b flyer,86.18,33.52,57.29,3.59,181.66,146.66,16671.39,1959.42,11.75
SKU102660,Product Description 2660,weekly b flyer,10.7,17.57,8.82,0.79,25.18,135.06,4215.96,1150.45,27.29
SKU102661,Product Description 2661,vendor flyer,86.77,25.31,64.8,0.7,169.31,95.76,26956.8,5920.49,21.96
SKU102662,Product Description 2662,weekly b flyer,33.42,7.59,30.88,4.26,163.5,41.89,4570.24,1164.95,25.49
SKU102663,Product Description 2663,weekly a flyer,19.48,11.12,17.31,9.44,58.6,177.95,952.05,129.08,13.56
SKU102664,Product Description 2664,temporary price reduction,25.46,36.14,16.26,8.78,190.82,136.21,5333.28,547.12,10.26
SKU102665,Product Description 2665,weekly a flyer,42.96,26.3,31.66,5.36,26.33,35.46,11619.22,1396.25,12.02
SKU102666,Product Description 2666,cm promo,26.62,38.26,16.44,5.87,124.91,141.55,4290.84,946.49,22.06
SKU102667,Product Description 2667,temporary price reduction,33.42,39.96,20.07,0.56,7.43,148.8,6462.54,2465.2,38.15
SKU102668,Product Description 2668,weekly b flyer,15.23,18.02,12.49,2.55,242.34,177.6,1661.17,356.72,21.47
SKU102669,Product Description 2669,cm promo,31.03,15.46,26.23,0.74,189.13,46.12,4223.03,1566.26,37.09
SKU102670,Product Description 2670,temporary price reduction,58.08,35.04,37.73,7.67,43.92,197.77,9319.31,3339.61,35.84
SKU102671,Product Description 2671,weekly b flyer,45.3,39.95,27.2,1.88,88.71,32.37,11124.8,3811.32,34.26
SKU102672,Product Description 2672,weekly a flyer,35.98,27.04,26.25,8.76,44.34,120.94,11287.5,3284.12,29.1
SKU102673,Product Description 2673,temporary price reduction,75.15,32.83,50.48,6.61,192.82,132.12,3886.96,864.71,22.25
SKU102674,Product Description 2674,weekly b flyer,89.56,32.36,60.58,2.68,19.43,84.95,11510.2,3452.3,29.99
SKU102675,Product Description 2675,weekly a flyer,76.17,17.44,62.89,2.0,210.9,96.06,29055.18,7679.86,26.43
SKU102676,Product Description 2676,cm promo,34.54,25.1,25.87,6.46,235.84,178.4,5743.14,2215.78,38.58
SKU102677,Product Description 2677,cm promo,74.96,34.16,49.36,9.06,170.77,129.76,3405.84,729.1,21.41
SKU102678,Product Description 2678,cm promo,16.89,29.08,11.98,7.32,57.18,100.41,5882.18,1193.44,20.29
SKU102679,Product Description 2679,cm promo,14.77,5.74,13.92,3.81,93.22,27.41,2310.72,855.39,37.02
SKU102680,Product Description 2680,vendor flyer,35.87,16.78,29.85,6.08,121.92,3.45,3074.55,505.66,16.45
SKU102681,Product Description 2681,temporary price reduction,81.15,10.06,72.99,3.45,153.13,26.74,20145.24,4145.13,20.58
SKU102682,Product Description 2682,temporary price reduction,26.14,13.15,22.7,9.99,168.82,191.32,3586.6,907.7,25.31
SKU102683,Product Description 2683,vendor flyer,8.2,36.69,5.19,7.61,140.78,153.29,1453.2,340.26,23.41
SKU102684,Product Description 2684,weekly b flyer,14.91,6.29,13.97,6.34,91.07,193.49,5154.93,1284.02,24.91
SKU102685,Product Description 2685,weekly b flyer,86.16,12.69,75.22,4.52,223.27,9.07,26853.54,10308.06,38.39
SKU102686,Product Description 2686,cm promo,64.11,15.83,53.96,6.37,24.94,136.68,15000.88,2691.99,17.95
SKU102687,Product Description 2687,weekly a flyer,26.81,26.59,19.68,3.75,119.23,10.77,6848.64,1687.89,24.65
SKU102688,Product Description 2688,weekly b flyer,56.42,23.69,43.05,0.77,195.01,156.85,5854.8,2038.37,34.82
SKU102689,Product Description 2689,weekly a flyer,53.7,12.64,46.91,4.25,19.91,77.43,15151.93,2966.46,19.58
SKU102690,Product Description 2690,temporary price reduction,66.23,10.75,59.11,9.34,177.81,20.96,16373.47,3135.2,19.15
SKU102691,Product Description 2691,weekly a flyer,24.85,13.29,21.55,6.45,205.83,114.47,8382.95,2816.26,33.6
SKU102692,Product Description 2692,temporary price reduction,86.71,22.59,67.12,1.3,166.9,57.46,24096.08,3880.71,16.11
SKU102693,Product Description 2693,vendor flyer,32.32,14.49,27.64,8.91,8.17,132.6,10088.6,2653.79,26.3
SKU102694,Product Description 2694,vendor flyer,70.02,38.17,43.3,3.05,49.13,132.32,18532.4,6408.82,34.58
SKU102695,Product Description 2695,cm promo,3.58,21.24,2.82,2.82,88.82,141.59,338.4,68.6,20.27
SKU102696,Product Description 2696,weekly b flyer,38.52,7.06,35.8,3.32,62.25,198.51,9916.6,2191.39,22.1
SKU102697,Product Description 2697,cm promo,36.47,30.52,25.34,5.98,240.85,78.57,10997.56,3836.81,34.89
SKU102698,Product Description 2698,temporary price reduction,55.26,16.51,46.14,5.67,164.64,94.13,7474.68,1033.71,13.83
SKU102699,Product Description 2699,cm promo,9.13,27.87,6.59,5.17,77.76,161.31,2253.78,323.73,14.36
SKU102700,Product Description 2700,weekly a flyer,79.43,14.79,67.69,7.32,232.78,116.52,23962.26,3573.41,14.91
SKU102701,Product Description 2701,temporary price reduction,23.34,24.98,17.51,3.51,186.45,9.38,5953.4,1668.33,28.02
SKU102702,Product Description 2702,vendor flyer,68.35,32.03,46.46,7.93,74.73,168.93,7154.84,1091.92,15.26
SKU102703,Product Description 2703,weekly b flyer,80.71,37.48,50.46,2.17,97.83,12.2,17156.4,2514.47,14.66
SKU102704,Product Description 2704,temporary price reduction,57.06,14.14,48.99,7.93,53.86,35.82,2841.42,287.09,10.1
SKU102705,Product Description 2705,temporary price reduction,74.61,16.72,62.14,6.81,242.91,22.21,13297.96,1498.93,11.27
SKU102706,Product Description 2706,weekly a flyer,66.86,21.25,52.65,6.99,131.74,17.43,5738.85,1636.41,28.51
SKU102707,Product Description 2707,weekly b flyer,36.84,37.45,23.04,5.07,224.53,7.09,8317.44,2832.41,34.05
SKU102708,Product Description 2708,vendor flyer,81.27,36.55,51.57,6.84,89.89,12.9,7993.35,2496.01,31.23
SKU102709,Product Description 2709,temporary price reduction,30.88,8.15,28.36,1.26,215.91,89.6,4537.6,1141.5,25.16
SKU102710,Product Description 2710,temporary price reduction,57.98,9.62,52.4,8.59,18.2,52.06,7231.2,1145.15,15.84
SKU102711,Product Description 2711,weekly a flyer,75.05,22.34,58.28,1.03,245.61,27.05,18474.76,3382.82,18.31
SKU102712,Product Description 2712,cm promo,39.14,8.73,35.72,1.91,228.45,132.42,9965.88,1631.28,16.37
SKU102713,Product Description 2713,vendor flyer,31.67,17.1,26.26,5.98,93.98,46.77,9873.76,2824.11,28.6
SKU102714,Product Description 2714,weekly b flyer,47.02,10.19,42.23,7.52,194.81,5.75,5067.6,1651.68,32.59
SKU102715,Product Description 2715,temporary price reduction,82.16,27.26,59.76,1.22,189.3,84.85,10039.68,3943.2,39.28
SKU102716,Product Description 2716,temporary price reduction,93.13,38.23,57.52,9.25,225.81,63.47,25136.24,5332.53,21.21
SKU102717,Product Description 2717,vendor flyer,55.42,39.89,33.32,9.75,80.28,65.08,16460.08,2658.12,16.15
SKU102718,Product Description 2718,cm promo,66.82,18.13,54.7,6.26,119.05,90.16,26146.6,3484.24,13.33
SKU102719,Product Description 2719,temporary price reduction,90.52,25.97,67.02,5.07,216.92,134.44,26808.0,6893.1,25.71
SKU102720,Product Description 2720,vendor flyer,11.66,34.97,7.58,7.54,195.75,124.06,3661.14,445.58,12.17
SKU102721,Product Description 2721,weekly a flyer,24.74,9.11,22.49,3.62,101.4,187.58,7983.95,2708.77,33.93
SKU102722,Product Description 2722,cm promo,71.47,29.13,50.65,5.19,212.2,104.51,7698.8,1891.49,24.57
SKU102723,Product Description 2723,weekly b flyer,82.73,19.31,66.76,9.2,16.5,95.57,16756.76,5628.09,33.59
SKU102724,Product Description 2724,temporary price reduction,85.99,12.22,75.49,9.58,196.6,44.26,36310.69,12475.53,34.36
SKU102725,Product Description 2725,vendor flyer,42.68,19.1,34.53,9.31,55.66,151.57,2486.16,283.38,11.4
SKU102726,Product Description 2726,weekly a flyer,10.76,7.66,9.94,2.99,75.1,29.87,1381.66,213.71,15.47
SKU102727,Product Description 2727,weekly b flyer,44.9,29.34,31.73,2.71,125.84,99.24,4505.66,1786.31,39.65
SKU102728,Product Description 2728,vendor flyer,24.61,13.85,21.2,3.33,115.18,85.42,6635.6,2119.72,31.94
SKU102729,Product Description 2729,vendor flyer,30.54,15.9,25.68,4.69,132.54,132.34,8577.12,2903.01,33.85
SKU102730,Product Description 2730,weekly b flyer,77.68,9.24,70.5,3.48,138.47,183.69,15510.0,5519.38,35.59
SKU102731,Product Description 2731,weekly a flyer,9.4,35.26,6.09,4.06,86.22,189.43,2180.22,415.93,19.08
SKU102732,Product Description 2732,weekly a flyer,83.1,22.27,64.59,6.4,47.93,35.22,28355.01,6520.2,22.99
SKU102733,Product Description 2733,cm promo,43.91,25.03,32.92,7.74,193.28,53.84,8888.4,2344.93,26.38
SKU102734,Product Description 2734,temporary price reduction,60.41,24.93,45.35,7.49,102.99,162.7,3310.55,1136.02,34.32
SKU102735,Product Description 2735,weekly b flyer,10.79,19.37,8.7,8.24,128.93,104.62,3697.5,1171.05,31.67
SKU102736,Product Description 2736,weekly b flyer,35.06,11.74,30.94,0.81,162.95,91.7,7765.94,2276.74,29.32
SKU102737,Product Description 2737,weekly b flyer,10.79,31.08,7.44,0.95,227.86,142.7,1287.12,211.54,16.44
SKU102738,Product Description 2738,weekly a flyer,96.23,9.45,87.14,8.0,178.35,121.18,16643.74,1718.35,10.32
SKU102739,Product Description 2739,temporary price reduction,81.11,8.64,74.11,5.56,16.14,194.2,7485.11,2580.92,34.48
SKU102740,Product Description 2740,cm promo,47.04,29.86,33.0,5.99,210.45,117.63,3927.0,1168.45,29.75
SKU102741,Product Description 2741,vendor flyer,23.91,12.31,20.97,1.0,247.39,94.26,6479.73,2047.2,31.59
SKU102742,Product Description 2742,vendor flyer,93.48,15.74,78.77,2.93,120.76,109.48,18510.95,7159.66,38.68
SKU102743,Product Description 2743,weekly b flyer,35.77,21.63,28.03,6.56,242.55,162.09,11800.63,3944.18,33.42
SKU102744,Product Description 2744,temporary price reduction,17.78,20.73,14.09,8.66,139.1,123.31,3607.04,467.17,12.95
SKU102745,Product Description 2745,weekly a flyer,57.19,29.8,40.15,9.21,117.61,130.12,13731.3,2020.46,14.71
SKU102746,Product Description 2746,temporary price reduction,94.49,26.82,69.15,5.25,86.19,194.34,24409.95,8536.67,34.97
SKU102747,Product Description 2747,temporary price reduction,2.38,27.55,1.72,5.68,166.1,124.44,734.44,213.1,29.02
SKU102748,Product Description 2748,weekly a flyer,25.34,29.99,17.74,8.41,61.31,77.3,1561.12,478.89,30.68
SKU102749,Product Description 2749,weekly b flyer,93.97,15.24,79.65,5.61,30.71,138.88,31621.05,11246.9,35.57
SKU102750,Product Description 2750,temporary price reduction,18.77,16.28,15.71,5.41,11.67,132.57,1806.65,385.43,21.33
SKU102751,Product Description 2751,vendor flyer,13.1,20.33,10.44,9.1,76.63,4.74,647.28,150.69,23.28
SKU102752,Product Description 2752,weekly a flyer,57.88,15.76,48.76,8.0,101.96,94.53,11848.68,3221.69,27.19
SKU102753,Product Description 2753,cm promo,86.46,39.47,52.33,9.14,140.26,149.09,19100.45,2738.06,14.34
SKU102754,Product Description 2754,weekly b flyer,48.76,33.49,32.43,2.57,76.72,100.81,13977.33,2992.36,21.41
SKU102755,Product Description 2755,weekly a flyer,99.47,10.76,88.76,5.48,246.09,156.36,42072.24,13556.43,32.22
SKU102756,Product Description 2756,cm promo,68.56,5.2,65.0,8.5,76.48,91.27,21905.0,6306.2,28.79
SKU102757,Product Description 2757,cm promo,9.26,6.5,8.66,1.56,113.04,196.7,4200.1,1490.84,35.5
SKU102758,Product Description 2758,temporary price reduction,99.3,13.54,85.85,8.05,30.3,59.99,15624.7,3477.87,22.26
SKU102759,Product Description 2759,temporary price reduction,41.97,9.0,38.19,2.24,68.85,20.24,9318.36,2087.42,22.4
SKU102760,Product Description 2760,temporary price reduction,30.17,23.67,23.03,8.18,16.84,87.14,8544.13,1187.16,13.89
SKU102761,Product Description 2761,weekly a flyer,56.67,35.03,36.82,6.31,142.08,109.26,4676.14,669.88,14.33
